Account,date,long_count,short_count,long_short_ratio,bias
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-09,0,25,0.0,Short Biased
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-10,5,3,1.667,Balanced
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-11,0,4,0.0,Short Biased
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-12,0,10,0.0,Short Biased
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-13,0,1,0.0,Short Biased
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-14,2,2,1.0,Balanced
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,0,8,0.0,Short Biased
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,0,85,0.0,Short Biased
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,0,6,0.0,Short Biased
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-22,0,10,0.0,Short Biased
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,0,18,0.0,Short Biased
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-24,0,7,0.0,Short Biased
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-25,0,7,0.0,Short Biased
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-26,0,3,0.0,Short Biased
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,0,98,0.0,Short Biased
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-04,0,141,0.0,Short Biased
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-28,0,58,0.0,Short Biased
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-08,0,5,0.0,Short Biased
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-09,0,16,0.0,Short Biased
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,0,40,0.0,Short Biased
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,43,0,10.0,Long Biased
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,0,8,0.0,Short Biased
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,0,3,0.0,Short Biased
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,0,39,0.0,Short Biased
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-22,79,0,10.0,Long Biased
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,78,53,1.472,Balanced
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-24,0,52,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-20,0,4,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-24,0,1,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-25,0,3,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-26,0,5,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-27,0,46,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-28,0,4,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-30,0,96,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,0,17,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,0,30,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,0,43,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,0,8,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,0,41,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,0,14,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,0,31,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,0,1,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,0,28,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,0,35,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,0,1,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,0,6,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,0,34,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,0,14,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,0,15,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,0,3,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0,6,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,0,1,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,0,8,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,0,25,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,0,39,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,0,1,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,0,32,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0,37,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,0,1,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,25,29,0.862,Balanced
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,0,24,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,1,4,0.25,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,7,0,10.0,Long Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,6,0,10.0,Long Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,9,0,10.0,Long Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,0,18,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,13,1,13.0,Long Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,1,0,10.0,Long Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,1,0,10.0,Long Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,10,4,2.5,Long Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,6,0,10.0,Long Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,1,0,10.0,Long Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,10,0,10.0,Long Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,7,0,10.0,Long Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,19,2,9.5,Long Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,6,12,0.5,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,0,1,0.0,Short Biased
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,0,3,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,3,2,1.5,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,15,7,2.143,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,5,3,1.667,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,0,3,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5,19,0.263,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,8,2,4.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,26,3,8.667,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,6,13,0.462,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,5,2,2.5,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,6,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,32,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,2,3,0.667,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,0,3,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,1,2,0.5,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,3,9,0.333,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2,4,0.5,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,3,9,0.333,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,8,1,8.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,1,2,0.5,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,21,4,5.25,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,20,10,2.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,12,5,2.4,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,3,7,0.429,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,4,4,1.0,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,1,9,0.111,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,0,4,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,1,2,0.5,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,2,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,2,1,2.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,0,5,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,1,2,0.5,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,0,4,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,2,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,3,1,3.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,6,1,6.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,7,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,7,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6,4,1.5,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,3,7,0.429,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,2,1,2.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,1,1,1.0,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,0,8,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,1,3,0.333,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,3,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,1,5,0.2,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,12,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,0,23,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,0,25,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,1,1,1.0,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,1,2,0.5,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,0,3,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13,2,6.5,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,0,15,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,4,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,2,1,2.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,1,10,0.1,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,1,3,0.333,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,0,5,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,0,10,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,7,7,1.0,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,4,4,1.0,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,1,5,0.2,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,3,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,8,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,4,20,0.2,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,2,18,0.111,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,17,16,1.062,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,13,8,1.625,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,2,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,5,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,13,23,0.565,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,3,1,3.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,0,5,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,13,10,1.3,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,2,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,17,1,17.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,0,17,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,9,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,4,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,3,1,3.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,2,10,0.2,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,0,4,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,2,37,0.054,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,2,36,0.056,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,25,1,25.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,2,1,2.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,1,4,0.25,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,33,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,6,3,2.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,3,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,0,19,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,0,3,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,4,2,2.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,0,4,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,1,1,1.0,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,2,1,2.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,1,1,1.0,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,3,41,0.073,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,2,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,0,2,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,3,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,1,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,0,9,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,2,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,2,5,0.4,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,1,1,1.0,Balanced
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,0,1,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,2,21,0.095,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,0,2,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,0,2,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,2,6,0.333,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,1,7,0.143,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,1,16,0.062,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,0,3,0.0,Short Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,2,0,10.0,Long Biased
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,6,0,10.0,Long Biased
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,1,0,10.0,Long Biased
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,10,0,10.0,Long Biased
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,53,365,0.145,Short Biased
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,9,36,0.25,Short Biased
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,3,140,0.021,Short Biased
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,23,28,0.821,Balanced
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,70,13,5.385,Long Biased
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,0,18,0.0,Short Biased
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,0,1,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,0,24,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,0,26,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,0,22,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,0,17,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,0,7,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,0,37,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,0,48,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,0,18,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,0,30,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,0,23,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,0,45,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,0,25,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,0,17,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,0,9,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,0,5,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,0,87,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,0,20,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,0,13,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,0,23,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,0,30,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,101,105,0.962,Balanced
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,0,18,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,0,3,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,0,6,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,0,13,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,0,17,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,0,31,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,0,38,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,0,4,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,0,2,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,0,8,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,0,3,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-07,12,0,10.0,Long Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-08,38,0,10.0,Long Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,9,0,10.0,Long Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-11,0,8,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,0,10,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,26,11,2.364,Long Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,0,5,0.0,Short Biased
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,0,72,0.0,Short Biased
